"","id","action_id","action","held","target","yield","points","token","condition","total_points"
"1190",260,30,"combine","diamond_dots_4","diamond_plain_0","",0,"22POQ9UO","hard",0
"1191",260,31,"combine","diamond_dots_4","triangle_plain_0","",0,"22POQ9UO","hard",0
"1192",260,32,"combine","diamond_dots_4","triangle_checkered_0","diamond_checkered_5",0,"22POQ9UO","hard",0
"1193",260,33,"combine","diamond_checkered_5","circle_stripes_0","",0,"22POQ9UO","hard",0
"1194",260,34,"combine","triangle_stripes_0","square_stripes_0","",0,"22POQ9UO","hard",0
"1195",260,35,"combine","triangle_stripes_0","square_dots_0","",0,"22POQ9UO","hard",0
"1196",260,36,"combine","square_checkered_0","square_dots_0","",0,"22POQ9UO","hard",0
"1197",260,37,"combine","diamond_checkered_5","diamond_checkered_0","",0,"22POQ9UO","hard",0
"1198",260,38,"combine","diamond_checkered_5","triangle_plain_0","",0,"22POQ9UO","hard",0
"1199",260,39,"combine","diamond_checkered_5","diamond_stripes_0","",0,"22POQ9UO","hard",0
"1200",260,40,"consume","circle_stripes_0","","",1,"22POQ9UO","hard",1
